SKU Accounting Flag,S.No,Notes,Keying Remarks,ATS_ID,Item ID,Terminal Node Name,PSF ID,Article,Brand,Global Description,Manufacturer Name,Manufacturer Part Number,GEDI Model Taxonomy,Manufacturer Part No,Additional Mfr Part No,Data Source Status,HTML,PT Sourced PDF,PT Sourced PDF_Page No,RS Website,RS PDF,Data Sourcing Remarks,Attrname1,AttrValue1,AttrUnit1,Attrname2,AttrValue2,AttrUnit2,Attrname3,AttrValue3,AttrUnit3,Attrname4,AttrValue4,AttrUnit4,Attrname5,AttrValue5,AttrUnit5,Attrname6,AttrValue6,AttrUnit6,Attrname7,AttrValue7,AttrUnit7,Attrname8,AttrValue8,AttrUnit8,Attrname9,AttrValue9,AttrUnit9,Attrname10,AttrValue10,AttrUnit10,Attrname11,AttrValue11,AttrUnit11,Attrname12,AttrValue12,AttrUnit12,Attrname13,AttrValue13,AttrUnit13,Attrname14,AttrValue14,AttrUnit14,Attrname15,AttrValue15,AttrUnit15,Attrname16,AttrValue16,AttrUnit16,Attrname17,AttrValue17,AttrUnit17,Attrname18,AttrValue18,AttrUnit18,Attrname19,AttrValue19,AttrUnit19,Attrname20,AttrValue20,AttrUnit20,Attrname21,AttrValue21,AttrUnit21,Attrname22,AttrValue22,AttrUnit22,Attrname23,AttrValue23,AttrUnit23,Attrname24,AttrValue24,AttrUnit24,Attrname25,AttrValue25,AttrUnit25,Attrname26,AttrValue26,AttrUnit26,Attrname27,AttrValue27,AttrUnit27,Attrname28,AttrValue28,AttrUnit28,Attrname29,AttrValue29,AttrUnit29,Attrname30,AttrValue30,AttrUnit30,Attrname31,AttrValue31,AttrUnit31,Attrname32,AttrValue32,AttrUnit32,Attrname33,AttrValue33,AttrUnit33,Attrname34,AttrValue34,AttrUnit34,Attrname35,AttrValue35,AttrUnit35,Attrname36,AttrValue36,AttrUnit36,Attrname37,AttrValue37,AttrUnit37,Attrname38,AttrValue38,AttrUnit38,Attrname39,AttrValue39,AttrUnit39,Attrname40,AttrValue40,AttrUnit40,Attrname41,AttrValue41,AttrUnit41,Attrname42,AttrValue42,AttrUnit42,Attrname43,AttrValue43,AttrUnit43,Attrname44,AttrValue44,AttrUnit44,Attrname45,AttrValue45,AttrUnit45,Attrname46,AttrValue46,AttrUnit46,Attrname47,AttrValue47,AttrUnit47,Attrname48,AttrValue48,AttrUnit48,Attrname49,AttrValue49,AttrUnit49,Attrname50,AttrValue50,AttrUnit50,Attrname51,AttrValue51,AttrUnit51,Attrname52,AttrValue52,AttrUnit52,Attrname53,AttrValue53,AttrUnit53,Attrname54,AttrValue54,AttrUnit54,Attrname55,AttrValue55,AttrUnit55,Attrname56,AttrValue56,AttrUnit56,Legacy,RS Site,Not in LOV,Decision Log Code,Fill Rate,Keying User,Overall Status
Build_011916_Altius,928,,,ATS16011012338,14634503,Capacitance to Digital Converters,PSF_430834,9158814,Silicon Labs,"CapSense Touch Contoller,12CH,I2C,QFN20",Silicon Laboratories,CPT112S-A01-GM,Semiconductors>Integrated Circuits>Data Converters>Capacitance to Digital Converters,CPT112S-A01-GM,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/CPT112S-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Resolution,,,Conversion Rate,,,Mounting Type,Surface Mount,,Package Type,QFN,,Pin Count,20,,Operating Supply Voltage Range,1.8 to 3.6,V,Operating Temperature Range,-40 to +85,°C,Dimensions,3 x 3 x 0.55,mm,Minimum Operating Supply Voltage,1.8,V,Maximum Operating Supply Voltage,3.6,V,Height,0.55,mm,Maximum Operating Temperature,+85,°C,Minimum Operating Temperature,-40,°C,Length,3,mm,Width,3,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Vasumathi V,Completed
Build_011916_Altius,929,,,ATS16011012337,14634501,Capacitance to Digital Converters,PSF_430834,9158811,Silicon Labs,"CapSense Touch Contoller,7CH,GPIO,QFN20",Silicon Laboratories,CPT007B-A01-GM,Semiconductors>Integrated Circuits>Data Converters>Capacitance to Digital Converters,CPT007B-A01-GM,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/CPT007B-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Resolution,,,Conversion Rate,,,Mounting Type,Surface Mount,,Package Type,QFN,,Pin Count,20,,Operating Supply Voltage Range,1.8 to 3.6,V,Operating Temperature Range,-40 to +85,°C,Dimensions,3 x 3 x 0.55,mm,Minimum Operating Supply Voltage,1.8,V,Maximum Operating Supply Voltage,3.6,V,Height,0.55,mm,Maximum Operating Temperature,+85,°C,Minimum Operating Temperature,-40,°C,Length,3,mm,Width,3,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Vasumathi V,Completed
Build_011916_Altius,930,,,ATS16011012470,14634459,Microcontrollers,PSF_430995,9158748,ON Semiconductor,AX8052F100 RF MCU 8052 64KB Flash QFN28,ON Semiconductor,AX8052F100-2-TA05,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,AX8052F100-2-TA05,,Found,http://www.onsemi.com/PowerSolutions/product.do?id=AX8052F100,http://www.onsemi.com/pub_link/Collateral/AX8052F100-D.PDF,"1,2,3",,,MFR HTML/MFR PDF,Brand,ON Semiconductor,,Family Name,,,Device Core,AX8052,,Data Bus Width,,,RAM Size,8.25,kB,Program Memory Size,64,kB,Program Memory Type,Flash,,Instruction Set Architecture,Harvard,,Mounting Type,Surface Mount,,Package Type,QFN,,Pin Count,28,,Maximum Frequency,20.2,MHz,Typical Operating Supply Voltage,3,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,0,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,3 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (8 x 10 bit),,Comparators,2,,EEPROM Size,,,Data Rate,,,Operating Temperature Range,-40 to +85,°C,Dimensions,5 x 5 x 0.85,mm,ADC Resolution,10,bit,PWM Resolution,,,Maximum Operating Temperature,+85,°C,Length,5,mm,ADC Channels,8,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,0.85,mm,Width,5,mm,Number of Timers,3,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,Vasumathi V,Completed
Build_011916_Altius,931,,,ATS16011012447,14634491,Microcontrollers,PSF_430995,9158791,Silicon Labs,"MCU EFM8LB 16kB flash, 1kB RAM QFN24",Silicon Laboratories,EFM8LB10F16E-A-QFN24,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,EFM8LB10F16E-A-QFN24,,Found,https://www.silabs.com/products/mcu/8-bit/efm8-laser-bee/pages/EFM8LB10F16E-QFN24.aspx,https://www.silabs.com/Support%20Documents/TechnicalDocs/EFM8LB1-DataSheet.pdf,1,,,MFR HTML/MFR PDF,Brand,Silicon Labs,,Family Name,EFM8LB1,,Device Core,Pipelined CIP-51,,Data Bus Width,8,bit,RAM Size,1280,B,Program Memory Size,16,kB,Program Memory Type,Flash,,Instruction Set Architecture,,,Mounting Type,Surface Mount,,Package Type,QFN,,Pin Count,24,,Maximum Frequency,72,MHz,Typical Operating Supply Voltage,2.2 to 3.6,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,1,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,6 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (12 x 14 bit),,Comparators,2,,EEPROM Size,,,Data Rate,12,Mbit/s,Operating Temperature Range,-40 to +105,°C,Dimensions,3 x 3 x 0.85,mm,ADC Resolution,14,bit,PWM Resolution,,,Maximum Operating Temperature,+105,°C,Length,3,mm,ADC Channels,12,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,0.85,mm,Width,3,mm,Number of Timers,6,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Vasumathi V,Completed
Build_011916_Altius,932,,,ATS16011012448,14634493,Microcontrollers,PSF_430995,9158795,Silicon Labs,"MCU EFM8LB 16kB flash, 1kB RAM QFN32",Silicon Laboratories,EFM8LB10F16E-A-QFN32,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,EFM8LB10F16E-A-QFN32,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/EFM8LB1-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Family Name,EFM8LB1,,Device Core,Pipelined CIP-51,,Data Bus Width,8,bit,RAM Size,1280,B,Program Memory Size,16,kB,Program Memory Type,Flash,,Instruction Set Architecture,,,Mounting Type,Surface Mount,,Package Type,QFN,,Pin Count,32,,Maximum Frequency,72,MHz,Typical Operating Supply Voltage,2.2 to 3.6,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,1,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,6 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (20 x 14 bit),,Comparators,2,,EEPROM Size,,,Data Rate,12,Mbit/s,Operating Temperature Range,-40 to +105,°C,Dimensions,4 x 4 x 0.5,mm,ADC Resolution,14,bit,PWM Resolution,,,Maximum Operating Temperature,+105,°C,Length,4,mm,ADC Channels,20,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,0.5,mm,Width,4,mm,Number of Timers,6,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Vasumathi V,Completed
Build_011916_Altius,933,,,ATS16011012449,14634495,Microcontrollers,PSF_430995,9158805,Silicon Labs,"MCU EFM8LB 16kB flash, 1kB RAM QFP32",Silicon Laboratories,EFM8LB10F16E-A-QFP32,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,EFM8LB10F16E-A-QFP32,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/EFM8LB1-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Family Name,EFM8LB1,,Device Core,Pipelined CIP-51,,Data Bus Width,8,bit,RAM Size,1280,B,Program Memory Size,16,kB,Program Memory Type,Flash,,Instruction Set Architecture,,,Mounting Type,Surface Mount,,Package Type,QFP,,Pin Count,32,,Maximum Frequency,72,MHz,Typical Operating Supply Voltage,2.2 to 3.6,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,1,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,6 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (20 x 14 bit),,Comparators,2,,EEPROM Size,,,Data Rate,12,Mbit/s,Operating Temperature Range,-40 to +105,°C,Dimensions,7 x 7 x 1.05,mm,ADC Resolution,14,bit,PWM Resolution,,,Maximum Operating Temperature,+105,°C,Length,7,mm,ADC Channels,20,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,1.05,mm,Width,7,mm,Number of Timers,6,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Vasumathi V,Completed
Build_011916_Altius,934,,,ATS16011012450,14634497,Microcontrollers,PSF_430995,9158808,Silicon Labs,"MCU EFM8LB 16kB flash, 1kB RAM QSOP24",Silicon Laboratories,EFM8LB10F16E-A-QSOP24,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,EFM8LB10F16E-A-QSOP24,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/EFM8LB1-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Family Name,EFM8LB1,,Device Core,Pipelined CIP-51,,Data Bus Width,8,bit,RAM Size,1280,B,Program Memory Size,16,kB,Program Memory Type,Flash,,Instruction Set Architecture,,,Mounting Type,Surface Mount,,Package Type,QSOP,,Pin Count,24,,Maximum Frequency,72,MHz,Typical Operating Supply Voltage,2.2 to 3.6,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,1,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,6 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (13 x 14 bit),,Comparators,2,,EEPROM Size,,,Data Rate,12,Mbit/s,Operating Temperature Range,-40 to +105,°C,Dimensions,8.65 x 3.9 x 1.5,mm,ADC Resolution,14,bit,PWM Resolution,,,Maximum Operating Temperature,+105,°C,Length,8.65,mm,ADC Channels,13,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,1.5,mm,Width,3.9,mm,Number of Timers,6,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Vasumathi V,Completed
Build_011916_Altius,935,,,ATS16011012440,14634477,Microcontrollers,PSF_430995,9158776,Silicon Labs,"MCU EFM8LB 32kB flash, 2kB RAM QFN24",Silicon Laboratories,EFM8LB12F32E-A-QFN24,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,EFM8LB12F32E-A-QFN24,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/EFM8LB1-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Family Name,EFM8LB1,,Device Core,Pipelined CIP-51,,Data Bus Width,8,bit,RAM Size,2304,B,Program Memory Size,32,kB,Program Memory Type,Flash,,Instruction Set Architecture,,,Mounting Type,Surface Mount,,Package Type,QFN,,Pin Count,24,,Maximum Frequency,72,MHz,Typical Operating Supply Voltage,2.2 to 3.6,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,1,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,6 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (12 x 14 bit),,Comparators,2,,EEPROM Size,,,Data Rate,12,Mbit/s,Operating Temperature Range,-40 to +105,°C,Dimensions,3 x 3 x 0.85,mm,ADC Resolution,14,bit,PWM Resolution,,,Maximum Operating Temperature,+105,°C,Length,3,mm,ADC Channels,12,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,0.85,mm,Width,3,mm,Number of Timers,6,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Vasumathi V,Completed
Build_011916_Altius,936,,,ATS16011012444,14634485,Microcontrollers,PSF_430995,9158785,Silicon Labs,"MCU EFM8LB 32kB flash, 2kB RAM QFN32",Silicon Laboratories,EFM8LB11F32E-A-QFN32,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,EFM8LB11F32E-A-QFN32,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/EFM8LB1-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Family Name,EFM8LB1,,Device Core,Pipelined CIP-51,,Data Bus Width,8,bit,RAM Size,2304,B,Program Memory Size,32,kB,Program Memory Type,Flash,,Instruction Set Architecture,,,Mounting Type,Surface Mount,,Package Type,QFN,,Pin Count,32,,Maximum Frequency,72,MHz,Typical Operating Supply Voltage,2.2 to 3.6,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,1,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,6 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (20 x 14 bit),,Comparators,2,,EEPROM Size,,,Data Rate,12,Mbit/s,Operating Temperature Range,-40 to +105,°C,Dimensions,4 x 4 x 0.5,mm,ADC Resolution,14,bit,PWM Resolution,,,Maximum Operating Temperature,+105,°C,Length,4,mm,ADC Channels,20,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,0.5,mm,Width,4,mm,Number of Timers,6,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Vasumathi V,Completed
Build_011916_Altius,937,,,ATS16011012441,14634479,Microcontrollers,PSF_430995,9158779,Silicon Labs,"MCU EFM8LB 32kB flash, 2kB RAM QFN32",Silicon Laboratories,EFM8LB12F32E-A-QFN32,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,EFM8LB12F32E-A-QFN32,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/EFM8LB1-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Family Name,EFM8LB1,,Device Core,Pipelined CIP-51,,Data Bus Width,8,bit,RAM Size,2304,B,Program Memory Size,32,kB,Program Memory Type,Flash,,Instruction Set Architecture,,,Mounting Type,Surface Mount,,Package Type,QFN,,Pin Count,32,,Maximum Frequency,72,MHz,Typical Operating Supply Voltage,2.2 to 3.6,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,1,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,6 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (20 x 14 bit),,Comparators,2,,EEPROM Size,,,Data Rate,12,Mbit/s,Operating Temperature Range,-40 to +105,°C,Dimensions,4 x 4 x 0.5,mm,ADC Resolution,14,bit,PWM Resolution,,,Maximum Operating Temperature,+105,°C,Length,4,mm,ADC Channels,20,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,0.5,mm,Width,4,mm,Number of Timers,6,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Vasumathi V,Completed
Build_011916_Altius,938,,,ATS16011012445,14634487,Microcontrollers,PSF_430995,9158789,Silicon Labs,"MCU EFM8LB 32kB flash, 2kB RAM QFP32",Silicon Laboratories,EFM8LB11F32E-A-QFP32,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,EFM8LB11F32E-A-QFP32,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/EFM8LB1-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Family Name,EFM8LB1,,Device Core,Pipelined CIP-51,,Data Bus Width,8,bit,RAM Size,2304,B,Program Memory Size,32,kB,Program Memory Type,Flash,,Instruction Set Architecture,,,Mounting Type,Surface Mount,,Package Type,QFP,,Pin Count,32,,Maximum Frequency,72,MHz,Typical Operating Supply Voltage,2.2 to 3.6,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,1,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,6 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (20 x 14 bit),,Comparators,2,,EEPROM Size,,,Data Rate,12,Mbit/s,Operating Temperature Range,-40 to +105,°C,Dimensions,7 x 7 x 1.05,mm,ADC Resolution,14,bit,PWM Resolution,,,Maximum Operating Temperature,+105,°C,Length,7,mm,ADC Channels,20,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,1.05,mm,Width,7,mm,Number of Timers,6,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Vasumathi V,Completed
Build_011916_Altius,939,,,ATS16011012446,14634489,Microcontrollers,PSF_430995,9158798,Silicon Labs,"MCU EFM8LB 32kB flash, 2kB RAM QSOP24",Silicon Laboratories,EFM8LB11F32E-A-QSOP24,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,EFM8LB11F32E-A-QSOP24,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/EFM8LB1-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Family Name,EFM8LB1,,Device Core,Pipelined CIP-51,,Data Bus Width,8,bit,RAM Size,2304,B,Program Memory Size,32,kB,Program Memory Type,Flash,,Instruction Set Architecture,,,Mounting Type,Surface Mount,,Package Type,QSOP,,Pin Count,24,,Maximum Frequency,72,MHz,Typical Operating Supply Voltage,2.2 to 3.6,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,1,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,6 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (13 x 14 bit),,Comparators,2,,EEPROM Size,,,Data Rate,12,Mbit/s,Operating Temperature Range,-40 to +105,°C,Dimensions,8.65 x 3.9 x 1.5,mm,ADC Resolution,14,bit,PWM Resolution,,,Maximum Operating Temperature,+105,°C,Length,8.65,mm,ADC Channels,13,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,1.5,mm,Width,3.9,mm,Number of Timers,6,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Vasumathi V,Completed
Build_011916_Altius,940,,,ATS16011012442,14634481,Microcontrollers,PSF_430995,9158773,Silicon Labs,"MCU EFM8LB 32kB flash, 2kB RAM QSOP24",Silicon Laboratories,EFM8LB12F32E-A-QSOP24,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,EFM8LB12F32E-A-QSOP24,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/EFM8LB1-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Family Name,EFM8LB1,,Device Core,Pipelined CIP-51,,Data Bus Width,8,bit,RAM Size,2304,B,Program Memory Size,32,kB,Program Memory Type,Flash,,Instruction Set Architecture,,,Mounting Type,Surface Mount,,Package Type,QSOP,,Pin Count,24,,Maximum Frequency,72,MHz,Typical Operating Supply Voltage,2.2 to 3.6,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,1,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,6 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (13 x 14 bit),,Comparators,2,,EEPROM Size,,,Data Rate,12,Mbit/s,Operating Temperature Range,-40 to +105,°C,Dimensions,8.65 x 3.9 x 1.5,mm,ADC Resolution,14,bit,PWM Resolution,,,Maximum Operating Temperature,+105,°C,Length,8.65,mm,ADC Channels,13,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,1.5,mm,Width,3.9,mm,Number of Timers,6,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Vasumathi V,Completed
Build_011916_Altius,941,,,ATS16011012443,14634483,Microcontrollers,PSF_430995,9158782,Silicon Labs,"MCU EFM8LB 32kB flash, 2kB RAM, QFN24",Silicon Laboratories,EFM8LB11F32E-A-QFN24,Semiconductors>Integrated Circuits>Processors & Microcontrollers>Microcontrollers,EFM8LB11F32E-A-QFN24,,Found,,https://www.silabs.com/Support%20Documents/TechnicalDocs/EFM8LB1-DataSheet.pdf,1,,,MFR PDF,Brand,Silicon Labs,,Family Name,EFM8LB1,,Device Core,Pipelined CIP-51,,Data Bus Width,8,bit,RAM Size,2304,B,Program Memory Size,32,kB,Program Memory Type,Flash,,Instruction Set Architecture,,,Mounting Type,Surface Mount,,Package Type,QFN,,Pin Count,24,,Maximum Frequency,72,MHz,Typical Operating Supply Voltage,2.2 to 3.6,V,Maximum Number of UART Channels,2,,Maximum Number of USART Channels,0,,Maximum Number of SPI Channels,1,,Maximum Number of I2C Channels,1,,USB Channels,0,,Maximum Number of PCI Channels,0,,Maximum Number of LIN Channels,0,,Maximum Number of CAN Channels,0,,Maximum Number of Ethernet Channels,0,,Timers,6 x 16 bit,,Pulse Width Modulation,,,ADCs,1 (12 x 14 bit),,Comparators,2,,EEPROM Size,,,Data Rate,12,Mbit/s,Operating Temperature Range,-40 to +105,°C,Dimensions,3 x 3 x 0.85,mm,ADC Resolution,14,bit,PWM Resolution,,,Maximum Operating Temperature,+105,°C,Length,3,mm,ADC Channels,12,,Number of PWM Units,,,Number of ADC Units,1,,PWM Channels,,,Minimum Operating Temperature,-40,°C,Height,0.85,mm,Width,3,mm,Number of Timers,6,,Timer Resolution,16,bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Vasumathi V,Completed
